id,source_id,collection,language,model,source_collection,unit_type,original,rewritten,delta,change_pct,known_failed_output
plainvoice-enrichment-svo-v3:593c0c97689a1a666c23ada1,iterater-human-doc:4adfc031e999fca181fb37d8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,309,328,19,6.148867313915862,False
plainvoice-enrichment-svo-v3:f59ecc4201d8314d46e178b5,iterater-human-doc:e48f1fa43ff2f1b3e7e250d7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,191,147,-44,-23.03664921465969,False
plainvoice-enrichment-svo-v3:2cb7868f6f0efc7264a54c0f,mcts-references:77cd22d9bc72be9eca86ef10,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,27,30,3,11.111111111111116,False
plainvoice-enrichment-svo-v3:b18582e93956a0ed92dab2d8,mcts-references:5bc61426f67df16078b10c34,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,52,45,-7,-13.461538461538458,False
plainvoice-enrichment-svo-v3:dff4315e3ee2423d0445d8b4,mcts-references:2a907c657b2858aedf0caf23,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,34,38,4,11.764705882352944,False
plainvoice-enrichment-svo-v3:474e38bb54a0b53a53a7e894,iterater-human-doc:699d5f8adf8ed45296a00432,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,242,230,-12,-4.958677685950407,False
plainvoice-enrichment-svo-v3:9b6d1f1b49b465caf5e3421c,mcts-references:fc4f82bf61867c228a0ffb16,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,56,78,22,39.28571428571428,False
plainvoice-enrichment-svo-v3:e73db48024ea66490f692ec8,iterater-human-doc:2788c670ba5161665d741dbd,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,307,326,19,6.1889250814332275,False
plainvoice-enrichment-svo-v3:151ea5a14fdb9a75e47489df,mcts-references:232157f3b3c89bcc8a098a36,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,35,29,-6,-17.14285714285714,False
plainvoice-enrichment-svo-v3:cc863472477a6c146010ce4a,iterater-human-doc:07fa54f697c69356e4f23f43,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,726,615,-111,-15.289256198347111,False
plainvoice-enrichment-svo-v3:a68616573dee324786b4a328,iterater-human-doc:5012f81e0e75f425e39d5f49,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,599,523,-76,-12.687813021702842,False
plainvoice-enrichment-svo-v3:f8f2f87dab8dac25ab0d6b88,iterater-human-doc:ca66bb108f3e4f820c504434,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,295,317,22,7.457627118644061,False
plainvoice-enrichment-svo-v3:7615da9df713883a5d8f6f3a,mcts-references:d6866b8d29c6f56b346b1303,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,81,81,0,0.0,False
plainvoice-enrichment-svo-v3:445ee8e7b07d023b3f5f3eba,mcts-references:927ed76283824270150921e5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,50,60,10,19.999999999999996,False
plainvoice-enrichment-svo-v3:bc97eb29f517c51187fb2da8,mcts-references:c8aadaec9f8e98c2710072ee,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,46,49,3,6.521739130434789,False
plainvoice-enrichment-svo-v3:2f31c4cb7f4c7136dbc4780e,iterater-human-doc:81656a9c08a1f1f6436ed8dc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,141,150,9,6.382978723404253,False
plainvoice-enrichment-svo-v3:226271d1573c8ed5a1465065,iterater-human-doc:0061ad3f961731f0886b42d8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,554,579,25,4.512635379061369,False
plainvoice-enrichment-svo-v3:62e50ddcbfa26c3a147f263d,mcts-references:15eec9ac6c1af3b2fcca6bd6,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,30,33,3,10.000000000000009,False
plainvoice-enrichment-svo-v3:3905977e1d67074d535ac3fc,iterater-human-doc:bc25e686584da3b12ff5ccc6,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,119,111,-8,-6.72268907563025,False
plainvoice-enrichment-svo-v3:e8f8f8308923349e0f09a8b2,mcts-references:6386214cd6c2b2c0805f1632,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,27,28,1,3.703703703703698,False
plainvoice-enrichment-svo-v3:51720fd32b751c10d57763a6,iterater-human-doc:4e47407a9e86666fbb7e3c35,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,327,284,-43,-13.149847094801226,False
plainvoice-enrichment-svo-v3:c5e77450df79c684cb3b7f4b,mcts-references:d134d5589e12193591f4e395,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,44,45,1,2.2727272727272707,False
plainvoice-enrichment-svo-v3:48660a168133ecfb11f00d22,iterater-human-doc:d53e077f7a6a2e29e8b5963c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,123,121,-2,-1.6260162601625994,False
plainvoice-enrichment-svo-v3:94f05d3e43bb2910be7c2405,mcts-references:aae64ff84c0a62d1cfb6ac3f,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,43,44,1,2.3255813953488413,False
plainvoice-enrichment-svo-v3:fa23a6405e61d12b4ecdc76d,iterater-human-doc:aa85e305b832f54fed0dc3a0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,285,251,-34,-11.929824561403512,False
plainvoice-enrichment-svo-v3:59b2a0209b7665c3806d9970,iterater-human-doc:662ed1b5a3e0a6af0149ea7f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,192,209,17,8.854166666666675,False
plainvoice-enrichment-svo-v3:66e9e88725f38db04f0119b4,mcts-references:3178e5ebe75f5bf89395a27b,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,43,5,13.157894736842103,False
plainvoice-enrichment-svo-v3:eb68f5901be8a46acf495b3b,mcts-references:66bbc431540a472802738e1d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,73,76,3,4.109589041095885,False
plainvoice-enrichment-svo-v3:2bc1db599c2b0454fa42f752,mcts-references:3e7b3086fd0965a180b4d588,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,36,0,0.0,False
plainvoice-enrichment-svo-v3:e44881a2c931dcb697d2090e,iterater-human-doc:f06b32178589828681422f5a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,415,388,-27,-6.506024096385543,False
plainvoice-enrichment-svo-v3:44291e18f27773612a499755,iterater-human-doc:c054d59bccf6b0a4a6ef1b6e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,270,270,0,0.0,False
plainvoice-enrichment-svo-v3:90b0e6c080b15313d76a998d,iterater-human-doc:403bf56cac5d3921ae7a1494,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,251,188,-63,-25.099601593625497,False
plainvoice-enrichment-svo-v3:3771f403c752cb2d2d486472,mcts-references:c33ce762cc80ebcc8cb9a441,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,81,88,7,8.64197530864197,False
plainvoice-enrichment-svo-v3:33cfc03064b7f87400bbbf6d,mcts-references:257005b435526e7fe3500da9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,49,42,-7,-14.28571428571429,False
plainvoice-enrichment-svo-v3:8abf22ad9ef415ca3e3741c2,mcts-references:41e3836d14e0341879ac88da,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,32,36,4,12.5,False
plainvoice-enrichment-svo-v3:911491959bf44e8bf6aa3e26,iterater-human-doc:8a687eacdedda4af940b4749,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,214,213,-1,-0.4672897196261627,False
plainvoice-enrichment-svo-v3:aa10721d79421dab0cf5be51,iterater-human-doc:9ad64e669dff6b2e1d87cfab,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,601,607,6,0.9983361064891838,False
plainvoice-enrichment-svo-v3:7ed824a92435d93f31bab0f0,iterater-human-doc:20102b35828c419e2c03ab62,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,96,92,-4,-4.1666666666666625,False
plainvoice-enrichment-svo-v3:889bbd921247df832f30ba9f,iterater-human-doc:828558533e09469d9c5d9dbb,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,85,88,3,3.529411764705892,False
plainvoice-enrichment-svo-v3:66aa66813d52bddb7fd39460,mcts-references:eeb9770a6c6dc92e957e0a26,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,43,46,3,6.976744186046502,False
plainvoice-enrichment-svo-v3:103411cce09cadc235009c9a,mcts-references:626852da5969a273554af5e5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,48,6,14.28571428571428,False
plainvoice-enrichment-svo-v3:1bd52934aad65e7d7613f5ea,mcts-references:e3d1b48f1a6685a926b53625,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,61,67,6,9.836065573770503,False
plainvoice-enrichment-svo-v3:7edf764cfadede477d58f0d7,iterater-human-doc:6720ee971d55b497c607f0e8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,1262,835,-427,-33.8351822503962,False
plainvoice-enrichment-svo-v3:8a7e695919d46caef0b7a3ff,iterater-human-doc:fe3cc735e55d4462448dbd14,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,166,179,13,7.831325301204828,False
plainvoice-enrichment-svo-v3:f411e99765e7bf78250a2644,mcts-references:dc0fd015244764478c1ea9af,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,56,-1,-1.7543859649122862,False
plainvoice-enrichment-svo-v3:9ed2c048d4b16c0409d1a673,iterater-human-doc:90c679ae384bcc5ed31bcf4d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,310,289,-21,-6.774193548387098,False
plainvoice-enrichment-svo-v3:e290daed4627ae06cd9334a7,iterater-human-doc:250e5f19475ccdd2e850ad80,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,510,443,-67,-13.137254901960782,False
plainvoice-enrichment-svo-v3:cb60652f552cdcf5956569cb,mcts-references:ce7126d3efd7553820588ccc,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,42,45,3,7.14285714285714,False
plainvoice-enrichment-svo-v3:58337455c8f449fb693fc026,mcts-references:ba337159a240002a69aba6a4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,43,4,10.256410256410264,False
plainvoice-enrichment-svo-v3:60702c33f926ec088ff6b1a9,mcts-references:fe97a795eeb29492911fd91e,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,44,5,12.82051282051282,False
plainvoice-enrichment-svo-v3:eaff3ce1c49a93d0884c63dd,iterater-human-doc:f12283241e2245f78305599a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,253,267,14,5.533596837944654,False
plainvoice-enrichment-svo-v3:fb8a907ba05f4a31a20fe09b,mcts-references:1bad36be7f3d950dc5a44bad,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,40,1,2.564102564102555,False
plainvoice-enrichment-svo-v3:6b36652c0f2fa51fc2d9e54a,iterater-human-doc:4b111a8c4decf6121491c74e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,76,65,-11,-14.473684210526317,False
plainvoice-enrichment-svo-v3:694a38b2e238a5fe3e0ed392,mcts-references:27a66818478d11990d8c152a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,40,4,11.111111111111116,False
plainvoice-enrichment-svo-v3:767742cb098c2d815cc2eb5f,iterater-human-doc:8ebbfd58b26dec418b97f56e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,231,244,13,5.627705627705626,False
plainvoice-enrichment-svo-v3:6fc3bdfa9402cea1a1783288,iterater-human-doc:1370e9990bcfe33661ea95d8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,133,134,1,0.7518796992481258,False
plainvoice-enrichment-svo-v3:f2472f649c54400748deca47,mcts-references:b1f78c1271dc7a719157dace,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,32,38,6,18.75,False
plainvoice-enrichment-svo-v3:5305c15ac2aeee2c0f0f5685,iterater-human-doc:c9d99cd62a1e9a30d3daede7,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,64,79,15,23.4375,False
plainvoice-enrichment-svo-v3:c30e9892bbf05ffc46739e52,mcts-references:b952447ca9a89e1e3619f3f6,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,58,61,3,5.1724137931034475,False
plainvoice-enrichment-svo-v3:664adfb513bfc3725f9a8caf,mcts-references:600d8d83163df74a4d782d38,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,30,32,2,6.666666666666665,False
plainvoice-enrichment-svo-v3:25beb348f5c282bfff6e335a,iterater-human-doc:52a9f9d8fe3f3e0fa15c5006,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,337,321,-16,-4.747774480712163,False
plainvoice-enrichment-svo-v3:252d3d2ca94b153e1b0e994e,mcts-references:203edd8d93220cf8fd1d262b,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,73,16,28.07017543859649,False
plainvoice-enrichment-svo-v3:b6a8646b175ab6bdc87a9b44,iterater-human-doc:93a06338b09801d77dcd2e1d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,260,253,-7,-2.692307692307694,False
plainvoice-enrichment-svo-v3:e0ce5eef3905f553f0f770a4,mcts-references:fa74b95dac0abbc6f96f3fdf,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,37,44,7,18.918918918918926,False
plainvoice-enrichment-svo-v3:218d0d4fcb7485caf2351765,iterater-human-doc:98b675c7c23b763797936c70,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,284,280,-4,-1.4084507042253502,False
plainvoice-enrichment-svo-v3:c6ce80af54009d70fd31a06d,iterater-human-doc:d6fd7b7367ac7f1d24a0c0b8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,110,119,9,8.18181818181818,False
plainvoice-enrichment-svo-v3:f5e1d60c2846069e1565c43e,mcts-references:7ed7c8522959326e1e862a90,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,38,-2,-5.000000000000004,False
plainvoice-enrichment-svo-v3:7492be08254d973ec7e7be38,mcts-references:43ca360a9c67afc5d18899a1,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,32,-8,-19.999999999999996,False
plainvoice-enrichment-svo-v3:c8d2b3ab56c3af92c447fdf7,iterater-human-doc:487a03197d501fa36add2805,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,241,239,-2,-0.8298755186721962,False
plainvoice-enrichment-svo-v3:92fa02cff167c67a964963b0,mcts-references:ae53b51c2ef7beecb7ff4467,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,30,39,9,30.000000000000004,False
plainvoice-enrichment-svo-v3:c921b44faf1ec0e3ee5404b2,iterater-human-doc:7dcdd563b74db87a268f5b8b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,237,272,35,14.767932489451475,False
plainvoice-enrichment-svo-v3:612eb36f727b0502323e88c2,mcts-references:34709538216b081e0cd3dde5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,37,27,-10,-27.027027027027028,False
plainvoice-enrichment-svo-v3:0e100a1eb228ad98ccf3748e,iterater-human-doc:b7ef1b2fe6cb4c34e384fc5a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,132,124,-8,-6.060606060606055,False
plainvoice-enrichment-svo-v3:ca2c60ade7566c3398db689a,mcts-references:856f44a579aafc6b08160dd5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,65,66,1,1.538461538461533,False
plainvoice-enrichment-svo-v3:04d4da3b652ab14fc1a65545,iterater-human-doc:f5af5e676c36f68e92887015,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,406,415,9,2.2167487684729092,False
plainvoice-enrichment-svo-v3:5443f396c35434a1be7c9dc4,mcts-references:299c934a4ae58121545046ed,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,40,2,5.263157894736836,False
plainvoice-enrichment-svo-v3:ae06be3d94c838ba302cc2b7,iterater-human-doc:90fac077abe207bec9ddf1d4,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,169,161,-8,-4.7337278106508895,False
plainvoice-enrichment-svo-v3:36a87c83aab582145ce55a43,iterater-human-doc:75f69c5627502901b92559db,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,208,196,-12,-5.769230769230771,False
plainvoice-enrichment-svo-v3:ba7ae427e5a6839f6c98f9ee,mcts-references:f331d4cc905216b80be0f4a4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,67,19,39.58333333333333,False
plainvoice-enrichment-svo-v3:15cce787ff63f79601b2a286,iterater-human-doc:5188221b7b4b11bdfe042eea,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,297,299,2,0.6734006734006703,False
plainvoice-enrichment-svo-v3:1140cc37f9d2ecc6b21f29ad,mcts-references:65ef92ada8d9207e3d89b7b8,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,68,91,23,33.823529411764696,False
plainvoice-enrichment-svo-v3:ced3a9969d45e2f40d795769,mcts-references:ca25590da1641eb9e80b56e3,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,28,32,4,14.28571428571428,False
plainvoice-enrichment-svo-v3:1ac8d060a0372cb09553f3b2,iterater-human-doc:3b5c5ef287a128ec06b0c26f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,193,189,-4,-2.072538860103623,False
plainvoice-enrichment-svo-v3:4900771ecbea25931d0de784,mcts-references:0764fc567207da9aff33844d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,38,2,5.555555555555558,False
